pawPatrol1,pawPatrol2,pawPatrol3,pawPatrol4,blank,allowableKey,correctKey,correctKeyPressNum,posLoc,correctKeyPress,randomPaw,im_size,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_questions.thisRepN,trials_questions.thisTrialN,trials_questions.thisN,trials_questions.thisIndex,trials_test.thisRepN,trials_test.thisTrialN,trials_test.thisN,trials_test.thisIndex,trials_recogtest.thisRepN,trials_recogtest.thisTrialN,trials_recogtest.thisN,trials_recogtest.thisIndex,correctLocation,correctImage,repetitionNumber,stimulusPresent.t,responseTimeCorrect,pressLoc,responseTimeIncorrect,trialIncorrect,anticipatoryResponse,questionsResponses,AnswerFinished.keys,AnswerFinished.rt,RecordAnswer.keys,RecordAnswer.rt,correctKey,trialCorrect,recallResponse,recallResponseTime,date,frameRate,expName,session,participant,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,5,0.0519491068935,0.674700851405,[ 0.703125   -0.31944444],,,,,,,,,,,,,2018_Jul_01_1238,59.9709433209,sequenceLearningTask,001,164,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,5,0.0581837710015,0.667847931139,[ 0.7015625  -0.25833333],,,,,,,,,,,,,2018_Jul_01_1238,59.9709433209,sequenceLearningTask,001,164,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,5,0.0546875673081,0.620895335018,[-0.1546875  -0.35833333],,,,,,,,,,,,,2018_Jul_01_1238,59.9709433209,sequenceLearningTask,001,164,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,5,0.0489456209452,0.492653336347,[ 0.265625   -0.26944444],,,,,,,,,,,,,2018_Jul_01_1238,59.9709433209,sequenceLearningTask,001,164,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,"(-0.75, -0.04)",images/min1.png,6,0.0535117729196,0.821481509136,[ 0.6234375  -0.31944444],,,,,,,,,,,,,2018_Jul_01_1238,59.9709433209,sequenceLearningTask,001,164,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,6,0.0570924893982,0.647648965067,[-0.6890625  -0.26388889],,,,,,,,,,,,,2018_Jul_01_1238,59.9709433209,sequenceLearningTask,001,164,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,6,0.0556467464012,0.670111725081,[ 0.2578125  -0.26388889],,,,,,,,,,,,,2018_Jul_01_1238,59.9709433209,sequenceLearningTask,001,164,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,6,0.0576053097011,0.486938877153,[-0.1421875 -0.225    ],,,,,,,,,,,,,2018_Jul_01_1238,59.9709433209,sequenceLearningTask,001,164,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,6,0.0563158743316,0.556031771885,[ 0.6765625  -0.28055556],,,,,,,,,,,,,2018_Jul_01_1238,59.9709433209,sequenceLearningTask,001,164,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,6,0.0677476645142,1.04317618742,[ 0.6484375  -0.29444444],,,,,,,,,,,,,2018_Jul_01_1238,59.9709433209,sequenceLearningTask,001,164,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,6,0.0592660269667,0.717898782401,[-0.2703125  -0.26944444],,,,,,,,,,,,,2018_Jul_01_1238,59.9709433209,sequenceLearningTask,001,164,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,6,0.056561617821,0.554568798127,[ 0.1859375  -0.14722222],,,,,,,,,,,,,2018_Jul_01_1238,59.9709433209,sequenceLearningTask,001,164,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,"(-0.75, -0.04)",images/min1.png,7,0.0575023353849,0.902963321862,[ 0.6625     -0.27222222],,,,,,,,,,,,,2018_Jul_01_1238,59.9709433209,sequenceLearningTask,001,164,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,7,0.0523002862355,0.574369405387,[-0.709375   -0.22222222],,,,,,,,,,,,,2018_Jul_01_1238,59.9709433209,sequenceLearningTask,001,164,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,7,0.0596044883678,0.919805571362,[ 0.2734375  -0.33333333],,,,,,,,,,,,,2018_Jul_01_1238,59.9709433209,sequenceLearningTask,001,164,
