pawPatrol1,pawPatrol2,pawPatrol3,pawPatrol4,blank,allowableKey,correctKey,correctKeyPressNum,posLoc,correctKeyPress,randomPaw,im_size,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_questions.thisRepN,trials_questions.thisTrialN,trials_questions.thisN,trials_questions.thisIndex,trials_test.thisRepN,trials_test.thisTrialN,trials_test.thisN,trials_test.thisIndex,trials_recogtest.thisRepN,trials_recogtest.thisTrialN,trials_recogtest.thisN,trials_recogtest.thisIndex,correctKey,repetitionNumber,stimulusPresent.t,trialCorrect,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,keyRespCorrect,questionsResponses,AnswerFinished.keys,AnswerFinished.rt,RecordAnswer.keys,RecordAnswer.rt,recallResponse,recallResponseTime,date,frameRate,expName,session,participant,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,9,9,9,17,0,68,1,,,,,,,,,,,,,['num_4'],,0.0525128205772,0,"['num_7', 'num_4']",0,"[0.4405362051911652, 0.6403823590371758]",0,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,9,9,9,17,1,69,3,,,,,,,,,,,,,['num_0'],,0.0521362051368,0,"['num_4', 'num_0']",0,"[0.22444512811489403, 0.35753846145235]",0,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,9,9,9,17,2,70,0,,,,,,,,,,,,,['num_7'],,0.0491643077694,0,"['num_4', 'num_7']",0,"[0.3267466665711254, 0.4273587691131979]",0,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,9,9,9,17,3,71,2,,,,,,,,,,,,,['num_1'],,0.0498642050661,1,['num_1'],0,[0.44268266670405865],1,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,9,9,9,18,0,72,2,,,,,,,,,,,,,['num_1'],,0.0631790768821,0,"['num_4', 'num_1']",0,"[0.37643897417001426, 0.7606141536962241]",0,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,9,9,9,18,1,73,0,,,,,,,,,,,,,['num_7'],,0.0523803078104,0,"['num_7', 'num_4', 'num_7']",0,"[0.4243093333207071, 0.940041025634855]",0,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,9,9,9,18,2,74,3,,,,,,,,,,,,,['num_0'],,0.0528242050204,1,['num_0'],0,[0.3714153845794499],1,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,9,9,9,18,3,75,1,,,,,,,,,,,,,['num_4'],,0.0557308716234,0,"['num_7', 'num_4']",0,"[0.3361316923983395, 0.4516254358459264]",0,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,9,9,9,19,0,76,3,,,,,,,,,,,,,['num_0'],,0.0527893335093,1,['num_0'],0,[0.3550568204373121],1,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,9,9,9,19,1,77,1,,,,,,,,,,,,,['num_4'],,0.0568422563374,0,"['num_7', 'num_4']",0,"[0.30169764114543796, 0.4349005129188299]",0,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,9,9,9,19,2,78,2,,,,,,,,,,,,,['num_1'],,0.0577435898595,1,['num_1'],0,[0.31643651286140084],1,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,9,9,9,19,3,79,0,,,,,,,,,,,,,['num_7'],,0.0496984615456,0,"['num_0', 'num_7']",0,"[0.0002338462509214878, 0.32572964089922607]",0,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_7'],,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,['num_7'],1,0.0210769232363,0,"['num_4', 'num_7']",0,"[0.00021497439593076706, 0.38168902578763664]",,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_1'],,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,['num_1'],1,0.0592266665772,1,['num_1'],0,[0.26921928208321333],,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_4'],,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,['num_4'],1,0.0588365129661,1,['num_4'],0,[0.3693751795217395],,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,['num_0'],1,0.058297435753,1,['num_0'],0,[0.21921517956070602],,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,['num_0'],1,0.0567089230753,0,"['num_4', 'num_1', 'num_0', 'num_4', 'num_0']",0,"[0.22163815377280116, 0.3878006152808666, 0.9044898462016135, 1.0543253333307803]",,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_4'],,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,['num_4'],1,0.0575425641146,1,['num_4'],0,[0.3866203078068793],,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_1'],,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,['num_1'],1,0.0527282052208,1,['num_1'],0,[0.29081887169741094],,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,['num_0'],1,0.0596139486879,1,['num_0'],0,[0.3337378459982574],,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_7'],,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,['num_7'],2,0.0565825642552,0,"['num_0', 'num_4', 'num_7']",0,"[0.3369423591066152, 0.35314379492774606, 0.503376820590347]",,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_1'],,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,['num_1'],2,0.0535487178713,0,"['num_4', 'num_1']",0,"[0.37440041033551097, 0.6248557949438691]",,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_4'],,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,['num_4'],2,0.0599040000234,1,['num_4'],0,[0.4007294357288629],,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,['num_0'],2,0.0555261536501,1,['num_0'],0,[0.3052615385968238],,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,['num_0'],2,0.0560332306195,1,['num_0'],0,[0.3721784616354853],,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_4'],,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,['num_4'],2,0.0546781537123,1,['num_4'],0,[0.29050502576865256],,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_1'],,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,['num_1'],2,0.0517033846118,1,['num_1'],0,[0.3101275898516178],,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,['num_0'],2,0.0530342564452,1,['num_0'],0,[0.3252422562800348],,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_7'],,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,['num_7'],3,0.0593509743921,0,"['num_4', 'num_7']",0,"[0.45013415394350886, 0.9334674871060997]",,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_1'],,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,['num_1'],3,0.0480488205794,1,['num_1'],0,[0.5124012308660895],,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_4'],,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,['num_4'],3,0.0563532307278,0,"['num_7', 'num_4', 'num_4']",0,"[0.40420635882765055, 0.987812512787059]",,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,['num_0'],3,0.0584283077624,0,"['num_1', 'num_0']",0,"[0.3345009230542928, 0.3689444102346897]",,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,['num_0'],3,0.0539696409833,1,['num_0'],0,[0.3729046154767275],,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_4'],,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,['num_4'],3,0.0550412307493,1,['num_4'],0,[0.28954174369573593],,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_1'],,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,['num_1'],3,0.0506982565857,1,['num_1'],0,[0.2776061538606882],,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,['num_0'],3,0.0519979486708,0,"['num_7', 'num_0']",0,"[0.2095766153652221, 0.5918642051983625]",,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_7'],,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,['num_7'],4,0.0488036922179,1,['num_7'],0,[0.37803569226525724],,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_1'],,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,['num_1'],4,0.0575450256001,1,['num_1'],0,[0.42128943582065403],,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_4'],,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,['num_4'],4,0.0509271796327,0,"['num_4', 'num_4']",0,"[0.00030605122447013855, 0.2935298460070044]",,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,['num_0'],4,0.0578601027373,1,['num_0'],0,[0.32098297448828816],,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,['num_0'],4,0.0564717948437,1,['num_0'],0,[0.3710728206206113],,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_4'],,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,['num_4'],4,0.0538289230317,0,"['num_0', 'num_4']",0,"[0.3226732308976352, 0.5061813334468752]",,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_1'],,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,['num_1'],4,0.0586211280897,1,['num_1'],0,[0.3187368204817176],,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,['num_0'],4,0.0532939485274,1,['num_0'],0,[0.37549989740364254],,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_7'],,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,['num_7'],5,0.0503360000439,0,"['num_4', 'num_7']",0,"[0.29257887159474194, 0.6258219485171139]",,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_1'],,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,['num_1'],5,0.0567396923434,1,['num_1'],0,[0.3869567180518061],,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_4'],,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,['num_4'],5,0.0518432820681,0,"['num_7', 'num_4']",0,"[0.3421267692465335, 0.6419643077533692]",,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,['num_0'],5,0.0557743590325,1,['num_0'],0,[0.3551122050266713],,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,['num_0'],5,0.0568918974604,1,['num_0'],0,[0.43694153847172856],,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_4'],,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,['num_4'],5,0.0511126152705,1,['num_4'],0,[0.5430088203866035],,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_1'],,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,['num_1'],5,0.0545583588537,1,['num_1'],0,[0.27399302553385496],,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,['num_0'],5,0.0570921027102,0,"['num_7', 'num_0']",0,"[0.20395076903514564, 0.5047540511004627]",,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_7'],,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,['num_7'],6,0.0534285127651,1,['num_7'],0,[0.3887040000408888],,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_1'],,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,['num_1'],6,0.0557013333309,1,['num_1'],0,[0.3723540510982275],,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_4'],,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,['num_4'],6,0.0531027691904,1,['num_4'],0,[0.3253718975465745],,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,['num_0'],6,0.0492545641027,1,['num_0'],0,[0.2630157950334251],,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,['num_0'],6,0.0579462563619,0,"['num_7', 'num_1', 'num_0']",0,"[0.25347815384157, 0.4029288205783814, 0.5026112820487469]",,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_4'],,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,['num_4'],6,0.0512738463003,1,['num_4'],0,[0.2934506665915251],,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_1'],,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,['num_1'],6,0.0580619487446,1,['num_1'],0,[0.2865124102681875],,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,['num_0'],6,0.0543027692474,1,['num_0'],0,[0.3574592820368707],,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_7'],,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,['num_7'],7,0.0589468716644,0,"['num_4', 'num_7']",0,"[0.35080492310225964, 0.6670728204771876]",,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_1'],,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,['num_1'],7,0.0600402050186,1,['num_1'],0,[0.450181333348155],,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_4'],,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,['num_4'],7,0.0615983591415,1,['num_4'],0,[0.4484672821126878],,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,['num_0'],7,0.0501579488628,1,['num_0'],0,[0.32691035885363817],,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,['num_0'],7,0.0546334357932,1,['num_0'],0,[0.40697805117815733],,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_4'],,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,['num_4'],7,0.0536131281406,1,['num_4'],0,[0.3084000002127141],,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_1'],,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,['num_1'],7,0.0545099487063,1,['num_1'],0,[0.28991917963139713],,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,['num_0'],7,0.0519963076804,0,"['num_7', 'num_0']",0,"[0.15850502578541636, 0.40864246152341366]",,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_7'],,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,['num_7'],8,0.0528020511847,1,['num_7'],0,[0.3563753846101463],,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_1'],,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,['num_1'],8,0.0549989743158,1,['num_1'],0,[0.32309374352917075],,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_4'],,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,['num_4'],8,0.0510793847498,0,"['num_7', 'num_4']",0,"[0.27629989734850824, 0.476672820514068]",,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,['num_0'],8,0.0536722051911,0,"['num_1', 'num_0']",0,"[0.34161887178197503, 0.6416910768020898]",,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,['num_0'],8,0.054603897268,1,['num_0'],0,[0.3728882051073015],,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_4'],,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,['num_4'],8,0.0548742564861,0,"['num_0', 'num_4']",0,"[0.3393645128235221, 0.45679302560165524]",,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_1'],,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,['num_1'],8,0.0568209229968,1,['num_1'],0,[0.3209054358303547],,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,['num_0'],8,0.0527532307897,1,['num_0'],0,[0.4912918973714113],,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_7'],,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,['num_7'],9,0.052254359005,1,['num_7'],0,[0.4237813332583755],,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_1'],,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,['num_1'],9,0.052313025808,0,"['num_0', 'num_1']",0,"[0.4597025641705841, 0.6438748717773706]",,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_4'],,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,['num_4'],9,0.0517862564884,0,"['num_7', 'num_4']",0,"[0.3096233846154064, 0.7090605127159506]",,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,['num_0'],9,0.0487487178762,1,['num_0'],0,[0.32850707694888115],,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,['num_0'],9,0.0565001023933,0,"['num_4', 'num_0']",0,"[0.33769271802157164, 0.4369837949052453]",,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_4'],,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,['num_4'],9,0.0517550769728,1,['num_4'],0,[0.30961435893550515],,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_1'],,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,['num_1'],9,0.0566256409511,0,"['num_7', 'num_1']",0,"[0.0003154873847961426, 0.28695712820626795]",,,,,,,,,2018_Jun_10_1759,60.0220142301,sequenceLearningTask,001,132,
