pawPatrol1,pawPatrol2,pawPatrol3,pawPatrol4,blank,allowableKey,correctKey,correctKeyPressNum,posLoc,correctKeyPress,randomPaw,im_size,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_questions.thisRepN,trials_questions.thisTrialN,trials_questions.thisN,trials_questions.thisIndex,trials_test.thisRepN,trials_test.thisTrialN,trials_test.thisN,trials_test.thisIndex,trials_recogtest.thisRepN,trials_recogtest.thisTrialN,trials_recogtest.thisN,trials_recogtest.thisIndex,correctLocation,correctImage,repetitionNumber,responseTimeIncorrect,trialIncorrect,stimulusPresent.t,responseTimeCorrect,pressLoc,anticipatoryResponse,questionsResponses,AnswerFinished.keys,AnswerFinished.rt,RecordAnswer.keys,RecordAnswer.rt,correctKey,trialCorrect,recallResponse,recallResponseTime,date,frameRate,expName,session,participant,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,1,2,6,1,,,,,,,,,,,,,"(-0.25, 0.04)",images/min2.png,7,,,0.0624073846266,0.490189538337,[ 0.6578125   0.00833333],,,,,,,['num_4'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,1,2,6,1,,,,,,,,,,,,,"(0.25, 0.04)",images/min3.png,7,,,0.0587101539131,0.607325948775,[-0.1921875   0.06666667],,,,,,,['num_4'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,1,2,6,1,,,,,,,,,,,,,"(0.75, 0.04)",images/min4.png,7,,,0.057639794657,0.511026461609,[ 0.2578125   0.03055556],,,,,,,['num_4'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,1,3,7,0,,,,,,,,,,,,,"(-0.25, 0.04)",images/min2.png,8,,,0.0765862565022,0.679066256387,[ 0.7046875  -0.03055556],,,,,,,['num_7'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,1,3,7,0,,,,,,,,,,,,,"(0.75, 0.04)",images/min4.png,8,,,0.0681152821053,0.707433435833,[-0.2546875   0.01944444],,,,,,,['num_7'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,1,3,7,0,,,,,,,,,,,,,"(0.25, 0.04)",images/min3.png,8,,,0.0552270768676,0.520361025585,[ 0.7796875  -0.05277778],,,,,,,['num_7'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,1,3,7,0,,,,,,,,,,,,,"(-0.75, 0.04)",images/min1.png,8,,,0.0605714870617,0.693996307673,[ 0.2421875  -0.09166667],,,,,,,['num_7'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,2,0,8,2,,,,,,,,,,,,,"(0.25, 0.04)",images/min3.png,9,,,0.0638670767657,0.557428923203,[-0.7078125  -0.06944444],,,,,,,['num_1'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,2,0,8,2,,,,,,,,,,,,,"(-0.75, 0.04)",images/min1.png,9,,,0.0680168205872,0.707561025629,[ 0.2953125  -0.01388889],,,,,,,['num_1'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,2,0,8,2,,,,,,,,,,,,,"(0.25, 0.04)",images/min3.png,9,,,0.0621349744033,0.493796512717,[-0.5484375   0.02222222],,,,,,,['num_1'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,2,0,8,2,,,,,,,,,,,,,"(-0.75, 0.04)",images/min1.png,9,,,0.0577485128306,0.599603692302,[ 0.23125    -0.07222222],,,,,,,['num_1'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,2,1,9,3,,,,,,,,,,,,,"(0.75, 0.04)",images/min4.png,10,,,0.0665981536731,0.656385230832,[-0.5640625   0.19722222],,,,,,,['num_0'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,2,1,9,3,,,,,,,,,,,,,"(-0.75, 0.04)",images/min1.png,10,1.44455712824,1,0.0627708716784,2.53653415386,[ 0.734375    0.14722222],,,,,,,['num_0'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,2,1,9,3,,,,,,,,,,,,,"(0.75, 0.04)",images/min4.png,10,,,0.0674293332268,0.692537025781,[-0.7296875  -0.03611111],,,,,,,['num_0'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,2,1,9,3,,,,,,,,,,,,,"(0.25, 0.04)",images/min3.png,10,,,0.0677669744473,0.504869333468,[ 0.6640625   0.03611111],,,,,,,['num_0'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,2,2,10,0,,,,,,,,,,,,,"(0.25, 0.04)",images/min3.png,11,,,0.0589062564541,0.542690871982,[ 0.128125  0.125   ],,,,,,,['num_7'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,2,2,10,0,,,,,,,,,,,,,"(-0.25, 0.04)",images/min2.png,11,,,0.0699885126669,0.587031384697,[ 0.215625   -0.04166667],,,,,,,['num_7'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,2,2,10,0,,,,,,,,,,,,,"(0.75, 0.04)",images/min4.png,11,,,0.0625833845697,1.12651323061,[-0.2953125 -0.075    ],,,,,,,['num_7'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,2,2,10,0,,,,,,,,,,,,,"(-0.75, 0.04)",images/min1.png,11,,,0.0584106666502,0.801540512824,[ 0.75625    -0.00277778],,,,,,,['num_7'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,2,3,11,1,,,,,,,,,,,,,"(-0.75, 0.04)",images/min1.png,12,,,0.0605837949552,0.781898256391,[-0.7453125   0.07222222],,,,,,,['num_4'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,2,3,11,1,,,,,,,,,,,,,"(-0.75, 0.04)",images/min1.png,12,,,0.0646695382893,0.770864820573,[-0.8171875  -0.01388889],,,,,,,['num_4'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,2,3,11,1,,,,,,,,,,,,,"(0.75, 0.04)",images/min4.png,12,,,0.0564311794005,0.958743384806,[-0.7765625 -0.125    ],,,,,,,['num_4'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,2,3,11,1,,,,,,,,,,,,,"(0.75, 0.04)",images/min4.png,12,,,0.057673435891,0.552259692457,[ 0.8671875   0.05555556],,,,,,,['num_4'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,3,0,12,1,,,,,,,,,,,,,"(-0.25, 0.04)",images/min2.png,13,,,0.053332102485,0.619237743551,[ 0.728125    0.09722222],,,,,,,['num_4'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,3,0,12,1,,,,,,,,,,,,,"(0.75, 0.04)",images/min4.png,13,,,0.0622547692619,0.73011815385,[-0.3078125  -0.14444444],,,,,,,['num_4'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,3,0,12,1,,,,,,,,,,,,,"(0.75, 0.04)",images/min4.png,13,,,0.0610642051324,0.614346666727,[ 0.746875   -0.06388889],,,,,,,['num_4'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,3,0,12,1,,,,,,,,,,,,,"(-0.25, 0.04)",images/min2.png,13,,,0.0604820512235,0.675956923049,[ 0.7453125   0.03333333],,,,,,,['num_4'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,3,1,13,2,,,,,,,,,,,,,"(-0.25, 0.04)",images/min2.png,14,,,0.0556812307332,0.680379077094,[-0.16875    -0.03055556],,,,,,,['num_1'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,3,1,13,2,,,,,,,,,,,,,"(-0.25, 0.04)",images/min2.png,14,,,0.0695577436127,0.610610461561,[-0.2140625  -0.04722222],,,,,,,['num_1'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,3,1,13,2,,,,,,,,,,,,,"(-0.25, 0.04)",images/min2.png,14,,,0.0546055384912,0.537936410168,[-0.246875   -0.11388889],,,,,,,['num_1'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,3,1,13,2,,,,,,,,,,,,,"(0.25, 0.04)",images/min3.png,14,,,0.0662601024378,0.608034461504,[-0.225      -0.13055556],,,,,,,['num_1'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,3,2,14,3,,,,,,,,,,,,,"(0.25, 0.04)",images/min3.png,15,,,0.0663848205004,0.505413743434,[ 0.2984375  -0.05555556],,,,,,,['num_0'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,3,2,14,3,,,,,,,,,,,,,"(0.25, 0.04)",images/min3.png,15,,,0.0652077947743,0.509190154029,[ 0.2453125  -0.06944444],,,,,,,['num_0'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,3,2,14,3,,,,,,,,,,,,,"(0.75, 0.04)",images/min4.png,15,,,0.0623429743573,0.595417435979,[ 0.2484375  -0.03333333],,,,,,,['num_0'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,3,2,14,3,,,,,,,,,,,,,"(-0.25, 0.04)",images/min2.png,15,,,0.0625862563029,0.683414153988,[ 0.753125    0.06944444],,,,,,,['num_0'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,3,3,15,0,,,,,,,,,,,,,"(0.25, 0.04)",images/min3.png,16,,,0.0596024615224,0.631564307725,[-0.29375    -0.11111111],,,,,,,['num_7'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,3,3,15,0,,,,,,,,,,,,,"(0.75, 0.04)",images/min4.png,16,,,0.0571860512719,0.650646974565,[ 0.1609375  -0.14722222],,,,,,,['num_7'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,3,3,15,0,,,,,,,,,,,,,"(-0.25, 0.04)",images/min2.png,16,0.575526563916,1,0.0610941539053,0.650447589578,[ 0.80625  0.025  ],,,,,,,['num_7'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,3,3,15,0,,,,,,,,,,,,,"(0.75, 0.04)",images/min4.png,16,,,0.061015794985,0.666750769364,[-0.2140625   0.03333333],,,,,,,['num_7'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,4,0,16,0,,,,,,,,,,,,,"(-0.25, 0.04)",images/min2.png,17,,,0.054876307724,0.619293948868,[ 0.728125 -0.025   ],,,,,,,['num_7'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,4,0,16,0,,,,,,,,,,,,,"(0.75, 0.04)",images/min4.png,17,,,0.0672045126557,0.65621415386,[-0.2125      0.01944444],,,,,,,['num_7'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,4,0,16,0,,,,,,,,,,,,,"(-0.25, 0.04)",images/min2.png,17,0.410047999816,1,0.0591413332149,0.518634666689,[ 0.7421875  -0.04166667],,,,,,,['num_7'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,4,0,16,0,,,,,,,,,,,,,"(0.25, 0.04)",images/min3.png,17,,,0.0566670768894,0.840450461488,[-0.203125   -0.10833333],,,,,,,['num_7'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,4,1,17,2,,,,,,,,,,,,,"(-0.25, 0.04)",images/min2.png,18,,,0.058094359003,0.645568820415,[ 0.2546875  -0.02777778],,,,,,,['num_1'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,4,1,17,2,,,,,,,,,,,,,"(-0.75, 0.04)",images/min1.png,18,,,0.0613497435115,1.25242871791,[-0.221875   -0.04722222],,,,,,,['num_1'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,4,1,17,2,,,,,,,,,,,,,"(-0.25, 0.04)",images/min2.png,18,,,0.059689435875,0.716272410238,[-0.7390625  -0.06388889],,,,,,,['num_1'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,4,1,17,2,,,,,,,,,,,,,"(0.75, 0.04)",images/min4.png,18,,,0.0564250256866,1.71732964111,[-0.1765625   0.01388889],,,,,,,['num_1'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,4,2,18,3,,,,,,,,,,,,,"(0.25, 0.04)",images/min3.png,19,,,0.0587199998554,0.531545435777,[ 0.7796875   0.05555556],,,,,,,['num_0'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,4,2,18,3,,,,,,,,,,,,,"(0.25, 0.04)",images/min3.png,19,,,0.0571335384157,0.480048000114,[ 0.2359375  -0.00833333],,,,,,,['num_0'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,4,2,18,3,,,,,,,,,,,,,"(-0.75, 0.04)",images/min1.png,19,,,0.0676537435502,0.757556102704,[ 0.30625    -0.10277778],,,,,,,['num_0'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,4,2,18,3,,,,,,,,,,,,,"(0.25, 0.04)",images/min3.png,19,,,0.0570059488527,0.685046153842,[-0.7765625  -0.06388889],,,,,,,['num_0'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,4,3,19,1,,,,,,,,,,,,,"(0.75, 0.04)",images/min4.png,20,,,0.0641329230275,0.537147897296,[ 0.2453125  -0.01944444],,,,,,,['num_4'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,4,3,19,1,,,,,,,,,,,,,"(0.75, 0.04)",images/min4.png,20,,,0.0562149742618,0.497016204987,[ 0.6875     -0.06388889],,,,,,,['num_4'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,4,3,19,1,,,,,,,,,,,,,"(-0.75, 0.04)",images/min1.png,20,,,0.0681801023893,0.878587487154,[ 0.703125  0.      ],,,,,,,['num_4'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,4,3,19,1,,,,,,,,,,,,,"(-0.25, 0.04)",images/min2.png,20,,,0.0532845128328,0.606479999842,[-0.7734375  -0.01666667],,,,,,,['num_4'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,0,0,0,4,3,19,1,,,,,,,,,,,,,"(-0.75, -0.04)",images/min1.png,1,1.70886235894,1,0.0382363076787,2.61727671791,[-0.2578125  -0.05555556],,,,,,,['num_4'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,0,0,0,4,3,19,1,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,1,,,0.0642358975019,0.575922871707,[ 0.971875   -0.97777778],,,,,,,['num_4'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,0,0,0,4,3,19,1,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,1,,,0.0611725128256,0.681352205109,[ 0.2515625  -0.01388889],,,,,,,['num_4'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
